<<<<<<< HEAD
date,bottle_samp,beaker,tp,sal,dic,ta_rep1,ta_rep2,calc_avg_ta,treat,diff,delta,precip,temp,dbar
3/11/2024,630,1,T9,33.41552713,3234.684056,3393.764,3391.359,3392.5615,hi,2.405,3,b,27,1
3/11/2024,631,4,T9,33.39847143,3234.943359,2823.717,2819.868,2821.7925,hi,3.849,4,c,27,1
3/11/2024,632,6,T9,33.55196725,3449.991164,2905.13,2908.791,2906.9605,hi,3.661,4,c,27,1
3/11/2024,633,15,T9,33.4168391,3520.48898,3041.076,3045.519,3043.2975,hi,4.443,5,c,27,1
3/11/2024,634,19,T9,33.51426524,3494.32604,4382.085,4393.756,4387.9205,hi,11.671,12,a,27,1
3/11/2024,636,25,T9,33.48899611,3520.450609,4380.906,4380.356,4380.631,hi,0.55,1,a,27,1
3/11/2024,638,30,T9,33.47028642,3364.150206,4481.604,4487.392,4484.498,hi,5.788,6,a,27,1
3/11/2024,639,37,T9,33.60107222,3545.699572,4516.056,4517.028,4516.542,hi,0.972,1,a,27,1
3/11/2024,640,41,T9,33.59822534,3634.458922,3189.44,3179.132,3184.286,hi,10.308,11,c,27,1
3/11/2024,641,46,T9,33.6506985,3553.083722,3040.72,3041.585,3041.1525,hi,0.865,1,c,27,1
3/19/2024,679,1,T10,32.60455614,3307.778463,4965.716,4974.957,4970.3365,hi,9.241,10,a,27,1
3/19/2024,680,4,T10,32.77780211,3654.878086,4909.587,4913.705,4911.646,hi,4.118,5,a,27,1
3/19/2024,681,6,T10,32.69643095,3816.108712,4908.143,4909.584,4908.8635,hi,1.441,2,a,27,1
3/19/2024,682,15,T10,32.61374382,4191.876339,4947.978,4953.109,4950.5435,hi,5.131,6,a,27,1
3/19/2024,683,19,T10,32.73449208,3927.537315,4825.179,4824.458,4824.8185,hi,0.721,1,a,27,1
3/19/2024,685,25,T10,32.18649488,3348.641437,3569.34,3575.37,3572.355,hi,6.03,7,b,27,1
3/19/2024,687,30,T10,32.2409515,3988.986941,4225.3,4219.203,4222.2515,hi,6.097,7,b,27,1
3/19/2024,688,37,T10,32.3801007,3856.593461,4809.752,4813.828,4811.79,hi,4.076,5,a,27,1
3/19/2024,689,41,T10,32.25933027,3577.931512,3497.059,3496.948,3497.0035,hi,0.111,1,a,27,1
3/19/2024,690,46,T10,32.32924608,4008.096889,4956.113,4964.632,4960.3725,hi,8.519,9,a,27,1
2/7/2024,155,2,T0,34.96443844,3656.749023,4647.394911,4648.457254,4647.926083,xhi,1.062343,2,a,27,1
2/7/2024,162,9,T0,35.1031996,3687.997438,4232.598825,4234.729023,4233.663924,xhi,2.130198,3,a,27,1
2/7/2024,170,17,T0,35.05735459,3743.579109,4775.657805,4776.988728,4776.323267,xhi,1.330923,2,a,27,1
2/7/2024,173,20,T0,35.17927298,3720.54364,4302.819433,4306.060862,4304.440148,xhi,3.241429,4,a,27,1
2/7/2024,177,24,T0,35.15297291,3489.188203,4575.0516,4585.29595,4580.173775,xhi,10.24435,11,a,27,1
2/7/2024,179,26,T0,35.15200864,3483.932864,4688.832681,4689.791615,4689.312148,xhi,0.958934,1,a,27,1
2/7/2024,182,29,T0,35.22252056,3445.983751,4817.718028,4826.157662,4821.937845,xhi,8.439634,9,a,27,1
2/7/2024,189,36,T0,35.1480792,3367.01959,4913.546483,4909.131685,4911.339084,xhi,4.414798,5,a,27,1
2/7/2024,195,42,T0,35.17403078,3315.67745,4517.491331,4516.359471,4516.925401,xhi,1.13186,2,a,27,1
2/7/2024,201,48,T0,35.16903609,3330.145531,4544.945159,4544.151955,4544.548557,xhi,0.793204,1,a,27,1
2/13/2024,257,2,T2,34.27763941,3754.374399,5249.149117,5256.117332,5252.633225,xhi,6.968215,7,a,27,1
2/13/2024,264,9,T2,34.37835442,4279.117254,5461.728504,5474.522124,5468.125314,xhi,12.79362,13,a,27,1
2/13/2024,272,17,T2,34.31707523,3960.961582,5268.995483,5282.303618,5275.649551,xhi,13.308135,14,a,27,1
2/13/2024,275,20,T2,34.31707523,3823.869338,5178.574997,5182.719057,5180.647027,xhi,4.14406,5,a,27,1
2/13/2024,279,24,T2,34.31935332,3874.063942,5349.138387,5349.06875,5349.103569,xhi,0.069637,1,a,27,1
2/13/2024,281,26,T2,34.16092365,3937.21603,5427.512104,5445.594809,5436.553457,xhi,18.082705,19,a,27,1
2/13/2024,284,29,T2,34.11633368,3950.24614,5476.132431,5482.817288,5479.47486,xhi,6.684857,7,a,27,1
2/13/2024,291,36,T2,34.197644,3969.605006,4613.796562,4613.224073,4613.510318,xhi,0.572489,1,a,27,1
2/13/2024,297,42,T2,34.2405765,4301.103819,5318.722163,5323.604656,5321.16341,xhi,4.882493,5,a,27,1
2/13/2024,303,48,T2,34.15105552,3786.850924,4955.140102,4966.009554,4960.574828,xhi,10.869452,11,a,27,1
2/20/2024,392,2,T4,33.78022001,3895.157277,4683.53467,4686.941845,4685.238258,xhi,3.407175,4,a,27,1
2/20/2024,393,9,T4,33.87956448,3954.898906,4804.834905,4808.400333,4806.617619,xhi,3.565428,4,a,27,1
2/20/2024,395,17,T4,34.11861274,2063.427727,2464.01923,2461.882491,2462.950861,xhi,2.136739,3,a,27,1
2/20/2024,396,20,T4,33.80348747,3809.910522,4650.911487,4646.404944,4648.658216,xhi,4.506543,5,a,27,1
2/20/2024,397,24,T4,34.04088999,2243.86073,2748.481843,2744.841827,2746.661835,xhi,3.640016,4,a,27,1
2/20/2024,398,26,T4,33.85498645,3875.107862,4656.427342,4667.655595,4662.041469,xhi,11.228253,12,a,27,1
2/20/2024,399,29,T4,33.86319987,4069.348752,5098.780678,5103.800841,5101.29076,xhi,5.020163,6,a,27,1
2/20/2024,400,36,T4,33.79333715,3700.733535,5112.628086,5112.377966,5112.503026,xhi,0.25012,1,a,27,1
2/20/2024,402,42,T4,33.76482259,3642.524216,5051.266476,5054.360285,5052.813381,xhi,3.093809,4,a,27,1
2/20/2024,403,48,T4,33.81301268,4160.644052,5068.740476,5073.300867,5071.020672,xhi,4.560391,5,a,27,1
2/27/2024,492,2,T6,35.17534133,3152.783603,3872.618665,3868.039931,3870.329298,xhi,4.578734,5,a,27,1
2/27/2024,493,9,T6,34.99022856,4180.635005,5043.078808,5050.380364,5046.729586,xhi,7.301556,8,a,27,1
2/27/2024,495,17,T6,34.96051824,4096.036446,5001.789817,5001.231153,5001.510485,xhi,0.558664,1,a,27,1
2/27/2024,496,20,T6,34.90374803,3979.564895,4872.187128,4873.867924,4873.027526,xhi,1.680796,2,a,27,1
2/27/2024,497,24,T6,34.9732412,3952.681924,4937.308579,4935.922031,4936.615305,xhi,1.386548,2,a,27,1
2/27/2024,498,26,T6,34.73625443,3826.874442,3835.909997,3828.711926,3832.310962,xhi,7.198071,8,b,27,1
2/27/2024,499,29,T6,34.75460642,3920.874201,3676.099747,3676.777727,3676.438737,xhi,0.67798,1,c,27,1
2/27/2024,500,36,T6,34.84086802,4259.059355,3742.30068,3743.701549,3743.001115,xhi,1.400869,2,c,27,1
2/27/2024,502,42,T6,34.83728291,3891.197107,4095.291985,4099.161243,4097.226614,xhi,3.869258,4,b,27,1
3/5/2024,592,2,T8,33.88218777,4083.59959,3852.815747,3837.996591,3845.406169,xhi,14.819156,15,c,27,1
3/5/2024,593,9,T8,33.91891344,3889.768257,4414.811931,4416.40712,4415.609526,xhi,1.595189,2,a,27,1
3/5/2024,595,17,T8,33.9835253,4180.304086,3808.364621,3810.315657,3809.340139,xhi,1.951036,2,c,27,1
3/5/2024,596,20,T8,33.92878186,4054.156722,3926.118254,3935.861654,3930.989954,xhi,9.7434,10,c,27,1
3/5/2024,597,24,T8,33.98649211,3737.038879,5140.880421,5145.267886,5143.074154,xhi,4.387465,5,a,27,1
3/5/2024,598,26,T8,33.73071727,3964.004264,3840.525,3845.133,3842.829,xhi,4.608,5,c,27,1
3/5/2024,599,29,T8,33.79499217,3888.021224,5210.024,5219.131,5214.5775,xhi,9.107,10,a,27,1
3/5/2024,600,36,T8,34.01665813,4795.229469,3727.493,3722.314,3724.9035,xhi,5.179,6,c,27,1
3/5/2024,602,42,T8,33.90779587,4217.878849,5002.3,5003.25,5002.775,xhi,0.95,1,a,27,1
3/5/2024,603,48,T8,33.94845601,3818.188121,4639.364,4639.195,4639.2795,xhi,0.169,1,a,27,1
3/11/2024,642,2,T9,33.41552713,3671.852272,4422.686,4430.443,4426.5645,xhi,7.757,8,a,27,1
3/11/2024,645,17,T9,33.38700611,4029.041888,3626.347,3626.411,3626.379,xhi,0.064,1,c,27,1
3/11/2024,646,20,T9,33.26070818,3472.462969,3615.082,3614.752,3614.917,xhi,0.33,1,b,27,1
3/11/2024,647,24,T9,33.32237487,3880.188766,4528.379,4532.192,4530.2855,xhi,3.813,4,a,27,1
3/11/2024,648,26,T9,33.4184937,3983.070382,3562.46,3557.671,3560.0655,xhi,4.789,5,c,27,1
3/11/2024,649,29,T9,33.34986955,3716.379071,3608.545,3610.675,3609.61,xhi,2.13,3,c,27,1
3/11/2024,650,36,T9,33.43127072,3547.671147,3674.211,3679.33,3676.7705,xhi,5.119,6,b,27,1
3/11/2024,652,42,T9,33.33212858,3363.188718,4840.342,4842.441,4841.3915,xhi,2.099,3,a,27,1
3/11/2024,653,48,T9,33.31615711,3622.006356,4123.842,4120.118,4121.98,xhi,3.724,4,a,27,1
3/19/2024,692,9,T10,32.43917045,3905.436198,3908.784,3923.717,3916.2505,xhi,14.933,15,b,27,1
3/19/2024,694,17,T10,32.42866929,3797.710981,3866.102,3861.286,3863.694,xhi,4.816,5,b,27,1
3/19/2024,695,20,T10,32.74105427,3834.991092,4479.861,4486.094,4482.9775,xhi,6.233,7,a,27,1
3/19/2024,696,24,T10,32.55205428,3731.659537,3853.561,3846.624,3850.0925,xhi,6.937,7,b,27,1
3/19/2024,697,26,T10,32.10573094,3891.388719,5283.247,5289.64,5286.4435,xhi,6.393,7,a,27,1
3/19/2024,698,29,T10,32.10047946,3825.623516,4003.766,3999.906,4001.836,xhi,3.86,4,b,27,1
3/19/2024,699,36,T10,32.10179233,4275.136886,4407.374,4409.901,4408.6375,xhi,2.527,3,b,27,1
3/19/2024,701,42,T10,32.18712696,4427.380753,5282.587,5292.552,5287.5695,xhi,9.965,10,a,27,1
>>>>>>> 20c9f7df85402caa8e93c7b3348af3ed20cff7a1
3/19/2024,702,48,T10,32.08209919,4124.820818,5113.055,5110.16,5111.6075,xhi,2.895,3,a,27,1
